cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,channel
UgwKLP5ir1biPB9gv4x4AaABAg,Sentí lo q un verdadero mexicano debe de sentir orgulloso de su patria de su pueblo. Y esto mismo le diría yo al gral. Este q a de tener la cola muy larga para q se allá vendido,hace 1 día,Juan Baner,UCCD5mdauNTebnAkoslzpQLw,0,https://yt3.ggpht.com/ytc/AMLnZu890iTS8ZwuJw_cZ_-omERE-GXLKWyaefycyQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
UgwahzGvVwvgNi8GJyh4AaABAg,"Al Sandoval le vale para más fue para hacer acto de presencia le interesa lo millonario que se está volviendo, le da igual lo que le digan es un abariicioso",hace 1 día,Abraham Gonzalez,UCYtsu2l_FE0b6qfBGUuYUiA,0,https://yt3.ggpht.com/ytc/AMLnZu_5xPCz4HvK2HipG87HA_ahPqAwIUqRUbxK7fQcGhqrtbjOWZIK08UpbJq2s3aI=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
UgyUkiRGtRnhQLXepMJ4AaABAg,Bravooooo!!! me pongo de pie....,hace 1 día,SounD LiNK,UChJ4-xU43qyFgkqCfNWAHPQ,4,https://yt3.ggpht.com/ytc/AMLnZu8ReSYr4eA7FqPg_ISc7CPo7G0ANqqR6UONiZbzvQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
UgyGvckveqQ-KOx3xv54AaABAg,Bien dicho.,hace 1 día,Luis Ayala,UCuHlLMXdK0_YBInYPTbVPng,1,https://yt3.ggpht.com/ytc/AMLnZu-0qlyFBCokydJm30WkJrkqrZdZgTxK1F_Ecw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
Ugy1CG-9XZlGANi1C6V4AaABAg,Asi se habla bien  SENADOR,hace 1 día,gto,UCOxeniZkhVWqyj0FiiHNaSg,0,https://yt3.ggpht.com/eFskddPWdO_lxfNsV8NIq0pO1n57FwKR48kLTGVV8L4mQGNPBD3blehT_fHXjeSIDADcWnPnUA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
UgzR0bHgAh0q2CkH7ed4AaABAg,"Muy bien por el Senador Germán Martínez. Es hora de meter al orden al general Sandoval. También él, como el ""cagastodas"" del cacash, se creé por encima de la ley. Sandoval ESTÁ OBLIGADO a rendirle cuentas al Congresos y a los Mexicanos, FALTABA MÁS !!! No podemos permitir sus DESPLANTES AUTORITARIOS, y dejarlo hacer su caprichosa y cómplice voluntad. TIENE QUE RENDIRNOS CUENTAS A LOS MEXICANOS Y AL CONGRESO, ""LE GUSTE O NO"".",hace 1 día,RAFAEL LOPEZ,UCc6VGI-F4-ftKfddxvsbDWA,0,https://yt3.ggpht.com/ytc/AMLnZu93Xyf66oDF-Lpg5wVSitsMDFMnqYmPsXrdxg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
UgzwrrW2gUZbQgJ-5sJ4AaABAg,Muy bien Senador👏👏👏👏,hace 1 día,Tete Abrego,UCh2gVY7_BVcmf5tI4aRG0cg,0,https://yt3.ggpht.com/ytc/AMLnZu9YA1B_BONPppNKL94SReQDnuSHMuMSa39i0UOzPtIVn4Jht4X98w7pWZU0AMdt=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
Ugz84_BrjcuX1_LfUeF4AaABAg,Bravo SEÑOR GERMAN MARTINEZ cuánta verdad le dijo al cara de curciento de ese Sandoval pelele del presidentucho Obrador,hace 1 día,Ana Alicia Lopez,UCO1xuGPbh1tVsoD0_dUq68g,0,https://yt3.ggpht.com/ytc/AMLnZu8-uGzBzmR0YD-cvZffeWZEmDF-EqNV2dCIDA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
UgxCVs0aHNp37urU2KB4AaABAg,"Casi me hace llorar el Senador Germán Martínez, necesitamos más hombres y mujeres en la política que defiendan a México, El Gral.  Crescencio Sandoval está obligado a defender a los ciudadanos y no a estar contra ellos y educar a sus soldados a respetar a los ciudadanos y protegerlos de delincuentes.",hace 1 día,Dora Sesma,UCbY1ufSxSbNTx1isoySbsHA,4,https://yt3.ggpht.com/ytc/AMLnZu-8f_mxZmG3EJ0UuY1QFXsPNK8PfPicrj4m0g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
Ugz5vNOK6xlsyvOAgjp4AaABAg,"Esa es la verdadera casta de un MEXICANO que  ama a Su PATRIA  , en la Historia de México , han existido generales que tienen un lugar que no se olvida , Santana , Victoriano Huerta y otros más.",hace 1 día,Rafa Garay,UCuZ_Y1zWiCitRfl6IiQ3hcw,25,https://yt3.ggpht.com/ytc/AMLnZu8BmprVeVIBXEPqwu22Kcvczw5cwWHEm3aD9w=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
Ugy6SU1H7B05aFi3gWd4AaABAg,"Andrés Manuel:
...ACABAS COMO ""JEFE DE LAS FUERZAS ARMADAS"", DE SER BARRIDO Y TRAPEADO, JUNTO CON TUS ""TITERILLOS"" MILITARES..., TÚ NO, PERO ESPERO QUE LOS ALTOS JEFES MILITARES, SÍ REACCIONEN...",hace 1 día,Don Marco,UCf9Ic3Vv4-41bnQ1L5j0lsQ,0,https://yt3.ggpht.com/ytc/AMLnZu_wSuNYNfVeoEV8FLjXtoLBBZHpWn33Jyzbd1XwJjm-etKevricPzePiQOSXOCd=s176-c-k-c0x00ffffff-no-rj,false,false,1666303300,1
Ugz39kTSojwFNSCUYwh4AaABAg.9hO6zJX-0Od9hQUXrC3xMt,VIVA MÉXICO!!,hace 23 horas,rayhdz,UC9mDdXgnS0tmudNphrOuXiA,3,https://yt3.ggpht.com/ytc/AMLnZu9jgRfxkwMY6Us-e_0Y9V7pCkrW7eYYFHZ_JfA0bsmdfNvl_lI2ihrBzZVCU4-h=s176-c-k-c0x00ffffff-no-rj,false,true,1666306900,1
Ugz5vNOK6xlsyvOAgjp4AaABAg.9hO6n6Ym-Hh9hOULwuZuIK,Inclúyase también a este generalucho vende patria.,hace 1 día,Eduardo Fernandez,UCNKr6kfiuSgBcwNY3KsGmMA,0,https://yt3.ggpht.com/ytc/AMLnZu93NTCwb_22Bwiw7_-_Dg1AOjqVUSGVdXhDkg=s176-c-k-c0x00ffffff-no-rj,false,true,1666303300,1
UgynI2rUa2tSWOd2dcZ4AaABAg,Esas son palabras mayúsculas huevos,hace 1 día,Silverio Anaya,UCjV5ETwxk5TmtUmyTPSOJQA,2,https://yt3.ggpht.com/ytc/AMLnZu-9N2B9pi2vL4OhgwA4oh8DGtp-3pxU1XHwwg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyDaNdRwmL4z_dRgw14AaABAg,Muy bien Senador,hace 1 día,Lilian Alducin,UCCMs0qFkTD0de_nxi6xekaQ,0,https://yt3.ggpht.com/ytc/AMLnZu_AehKB_VWVjQhJKOnhQlbWxZRaoaBaoOyvVw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgzH2NP7ujShRahyZnx4AaABAg,Senador mejor defienda a todos los mexicanos no sea mentiroso o ya quiere ser otro Lili Téllez .,hace 1 día,gloria quiroga,UCx7VHS6vTUesWpj0XZ_-53g,0,https://yt3.ggpht.com/ytc/AMLnZu8kgjXssI8lhoGkJNFHUDWmB4cv9lu9KXzTqA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgzzfMiEGGQ8CRmtv5d4AaABAg,"German Martinez apoyaba al KKS.
Ya corrigió.
Muchos arrepentidos por votar por el KKS.
El rey del CASH",hace 1 día,Ivan Ortega,UCr3su8j8p7rNWm-cnmlLpLA,0,https://yt3.ggpht.com/ytc/AMLnZu83JEYXbuOERyTIZBrx_aGnCmYYj4xOwmRpOQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyiJG7zYvVL1UpNAOF4AaABAg,GERMAN..PARA PRESIDENTE..DEL ANTIRRABICO ...RABIOSO....,hace 1 día,Arturo Castillo,UCJsneWi9Adpk422AZnCeTRg,0,https://yt3.ggpht.com/ytc/AMLnZu-odwXNLcyrA2q4xxg7M3NRrjlcf3y8GsSNZDSdFVQ3WM9nNSxdsK6maxAapzwa=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgzT9G4iQeBQr8kcy1N4AaABAg,"Qué pena que el ejército dejó de ser la institución más respetada, para pasar a ser repudiados gracias a su mesías. Aún están a tiempo de recuperar su dignidad y su prestigio. Sólo necesitan respetar la Constitución y las Leyes que de ella se emanan, y hacerse respetar .",hace 1 día,Patricia Castro,UCZddZJfY2UV8sHGa8dWBatg,0,https://yt3.ggpht.com/ytc/AMLnZu8DrWVo7K-0H5H3UkxCtpQjnCuYTsLPAevYEQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyKdJOeFR0kTCBBwkB4AaABAg,Bravo Senador. Eso es tener valor civil. Mi respeto para usted.,hace 1 día,Mercedes Plata,UCW42hEd4jw7iqTSyIjQ3FxA,0,https://yt3.ggpht.com/ytc/AMLnZu8bCMlSvcsppypUT0EPZRqMzteEry1jSchcrA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwMzyhc_lHHzhSR7YF4AaABAg,Mucho valor y decisión de un 100% legislador MEXICANO lo aplaudo con mucho respeto senador Germán... gracias por el contundente mensaje a ése lacayo Sandoval...mensaje que llegó como bofetada a palacio...junto con el de la senadora Lilly Tellez...soy uno de los millones de mexicanos que votaremos contra el Rey del Cash...mis aplausos,hace 1 día,Luis Arturo Fernandez Lopez,UC_75DkwgwdhE7iS5nBSPbTg,5,https://yt3.ggpht.com/O4sMiwF5IeMrLdEmKth57aBp3nP_zalE9W8_S_vlNxeamSTALylZJKDBf_Wxvb9MwfguSvEPYdQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwtRpAyI0l-dOQOW2d4AaABAg,"El KKS ya corrompió a CHENCHO Sandoval, verdad CHENCHO?... No al ejército. El KKS y CHENCHO Sandoval explotan al heroico ejército mexicano.",hace 1 día,Ivan Ortega,UCr3su8j8p7rNWm-cnmlLpLA,0,https://yt3.ggpht.com/ytc/AMLnZu83JEYXbuOERyTIZBrx_aGnCmYYj4xOwmRpOQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugz61HOQ_5Mr6WV8b0Z4AaABAg,BIEN DICHO  SR. GERMAN MARTINEZ :washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands::washhands:,hace 1 día,Ruben Rodriguez,UCmZj0erTtjttniAHb_-bPhw,0,https://yt3.ggpht.com/ytc/AMLnZu-drJCBh8MDa_9KKBvbfuCzDE8WHBgD7iIrkQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxvgtCfKY_clp60gvF4AaABAg,Es si debería ser nuestro candidato para presidente,hace 1 día,Pamela Vivar,UCwZN-wh4Kw3YUssY1rTlupQ,0,https://yt3.ggpht.com/ytc/AMLnZu_kaXGxaNqC3xfSkhJTPGIDesRMUl1AK9-blAhiZR-ZiYkKsDK7upl7t1XJYX-g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugz3pplDp6dx5JysW954AaABAg,Mexicano valiente!,hace 1 día,Ana Del Angel,UC40B2blmfNY0xqnGFhsXHYw,5,https://yt3.ggpht.com/ytc/AMLnZu9QhkaN-huPhkr0ZUX3eX0Re0LxH4SvIElEuEmTcA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugw_PCCsj9eaQvBuhDx4AaABAg,"CHINGON!!!!MIL VECES CHINGON ...AHI SI PARA QUE SU JEFESITO EN PALACIO SIGA DICIENDO QUE LAS VERDADES SON ""POLITIQUERIA""",hace 1 día,Jaime León,UCLa3ggx93ZR1AoJchiRB66A,0,https://yt3.ggpht.com/ytc/AMLnZu86EiZoJ-Em_FdOTIMqvEA90uoTIQg_8Ndf6A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugx7w0w5gf6pzYCGGG14AaABAg,ESO ME CARGA LA MMMMMMM👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 MEXICANOS AL GRITO DE GUERRA,hace 1 día,Carlos Omar,UCwaNxnROiA2OSQWtd9jX-WQ,2,https://yt3.ggpht.com/ytc/AMLnZu9hbmBCEEStKC51VXUUfhhTtDz0ffGDvn2u_0SRcg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugzm8k65K0KB5B1UeLF4AaABAg,"Mis respetos Senador Germán,  así se le habla a las personas ,  con carácter  y dignidad del mexicano  orgulloso de serlo,",hace 1 día,Gertrudis Carrera,UCwvPhcgV5g09LQ_vHPGiSCw,2,https://yt3.ggpht.com/ytc/AMLnZu-R0pkqwPeVLzQ0vT6njgSHRFoTKbz4bs-Xdw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwcmYxt-zK6a8QMooJ4AaABAg,jajajajaja déjenlo que hable jajajajaja,hace 1 día,Alfredo Garza,UC_8TIxCRD_ESCFiZZZw4VIw,1,https://yt3.ggpht.com/ytc/AMLnZu9lFzpD9oAaMEW-IiRxtimuX_U4yrUG3h1tePUc=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgzN1QAunxewy2wcs1t4AaABAg,Es grande. Sr. Germán !!!!! Muchas felicidades.!!!!!,hace 1 día,Marta Campos,UCxyrirOvJc5aJfXkZc_lpNA,4,https://yt3.ggpht.com/ytc/AMLnZu_S5jPkK-MTVkG3qGbDb8DVFCEaBdqJUfJcpg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugza8Sm75iDGLHF2apx4AaABAg,chingon discurso….excelente sr senador German,hace 1 día,JOSE PEPE LEVI,UCk6Q5SfeM8g6Ne-sZMvkb6A,0,https://yt3.ggpht.com/ytc/AMLnZu_C72cgbHM6B4KWkU0y5tBHitp2UtH5fcxR67gAZg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyZw54K_O5UqEQlVzl4AaABAg,""" por no dar las botas correctas""",hace 1 día,Roberto Martinez,UCaf6T7LCGXcrhFCqYVmJXRQ,10,https://yt3.ggpht.com/ytc/AMLnZu-O_vNRm8rGqWJ-ML_ctCbKb-ExplspBUWHwOBLi8RUeFSOcRqN_8N2fT-XnE60=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugxp6DsGR96XQBjI_fZ4AaABAg,Mi admiración al Senador Germán Martínez 👏🏼👏🏼👏🏼,hace 1 día,Noemi Martinez,UCHNCYZTVCFIkUQwAnLvZ7aA,1,https://yt3.ggpht.com/ytc/AMLnZu-qTHK7kYIwWhjCfj0lfUmTqPg6KHb8NLoiEAhBLg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugwcj87ibLqV4Cg_SFh4AaABAg,German. Un gran patriota. Tanta cuerda le dió el peje a Sandoval. Que ya se enredo.  Pobre militar.. ojalá fueran como Guillermo Galván..gran general.. o Luis Pineda Orozco.. grandes militares..,hace 1 día,Victor Pérez,UC5B4MPYuVno0PgQAX-vM21g,0,https://yt3.ggpht.com/ytc/AMLnZu-v4Kiw1SLJKYiTMN8HfQ7A6SgzUxtwIv6EApPERV4lPTA2FPxOC2_wkDfNleqe=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwCBn_gnCAlKC_NTsB4AaABAg,Excelente discurso Felicidades Senador por defender a México,hace 1 día,Aide Pascasio,UCCXuuLY96EUTwL2UO3s8y4A,0,https://yt3.ggpht.com/ytc/AMLnZu_5xPCz4HvK2HipG87HA_ahPqAwIUqRUbxK7fQcGhqrtbjOWZIK08UpbJq2s3aI=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwJIwCNk6R7jyIiYJV4AaABAg,Germán eres GRANDE,hace 1 día,Marco Antonio Mulato Sanchez,UCSk9bmdF-XsWHqdMR804g1w,2,https://yt3.ggpht.com/ytc/AMLnZu_XysgzzDaeLqA1CeYWdzVgXVWrmzyH9LZacQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxsIbyOxu_JlHFP2SJ4AaABAg,"CRESCENCIO , MILITAR  TAN CORRUPTO COMO CIENFUEGOS!!!",hace 1 día,Ernesto Reynoso,UCPxitCf6xwL4qOfh5FnQ_FA,0,https://yt3.ggpht.com/ytc/AMLnZu80EWdjTIa169A5O80EV2nNok9XiCHOFIr3WJcijd1ePrYSjh8tNDmsMmXzpHji=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugzod0VihpqYZkpiy5l4AaABAg,"Jajaja jajaja jajaja jajaja jajaja
Atypical man, alias Ricillos Clairol, a quien crees que engañas ???????",hace 1 día,Erma Zepba,UCoigRdZuKNg7Cru44IjczXw,0,https://yt3.ggpht.com/ytc/AMLnZu9O-H9DJbu_bTVbSsgJpt0UulFvGIQ82xhwWw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwJl8te2s1zSKU7rp54AaABAg,Bravo   Germán..eres un verdad  mexicano  necesitamos  hombres  como tu,hace 1 día,Yolanda Cortes,UC52EyXccwyN_G1lxVvJe89g,11,https://yt3.ggpht.com/ytc/AMLnZu-mrQBygboYdtGXDaZa8iE9cvYV8j587MCl_w=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
Ugxvc1TYUDHmbhAQS8d4AaABAg,"Indigno general, como dicen en Sinaloa, ""sambutete que te quedó jabón "", jajaja 😂 
El dijo lo que los mexicanos que queremos un México mejor, pensamos. Felicitaciones 👏",hace 1 día,Angelica Miriam,UCr7VNtdZvds4kyBUQYybdeg,90,https://yt3.ggpht.com/ytc/AMLnZu-jAsD3HBxgGHyOOvWBM-o9cFL-MuPw1YWsTdRdL6I=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwWlh9jKki3kO3d87V4AaABAg,👏👏👏👏👏👏👏🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽👏🇲🇽👏💯💯💯💯💯💯💯gracias. Por defender a Mexico,hace 1 día,Nuria Rodriguez,UCaZ83NbgHCP4bLD1DJwsW3A,3,https://yt3.ggpht.com/ytc/AMLnZu_RWNYl-uGr_8S2zwjcXgkNTHwJ5eG2ep79nA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyIIXqOdyq8enC4Kzt4AaABAg,Asi se abla felicidades senador...no Como LA Bola de arratrados de morena,hace 1 día,David Peralta,UCkivYTuCsZTUpxC4rwC7PBw,0,https://yt3.ggpht.com/ytc/AMLnZu_-EaJ0kUNuEyDDNxjNI1FDszD3ILNbW8IRzknnAKYlZWkZFqgcaDsg4_OZZjch=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxU5Grbo3nhYDEogqN4AaABAg,"Cresencio Sandoval, traidor al pueblo mexicano y  todo lo que ha hecho,  además de arrastrase por dinero y poder ante el CACASAMLO,   demuestra su ineptitud y ha destruido aún mas a la sociedad mexicana.",hace 1 día,Chuy Li,UCQ86PrDcxs6Fa35Ri9kyZZA,0,https://yt3.ggpht.com/ytc/AMLnZu9mYhhlVAoXzlmDlEFq2oYU1T1ATieH-I6S8qRFGQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyUZs3sDqtb-PeL5zV4AaABAg,Casi todos los politicos...se preparan para eso...grandes discursos...grandes oradores...grandes Teólogos para convencer y lavar el cerebro a sus seguidores...pero ya en el poder...solo son blasfemias...,hace 1 día,Donaciano Guerrero,UC6K2g8jI5mOImyZxofdtmxA,0,https://yt3.ggpht.com/ytc/AMLnZu9ZinOmEkuVAasKuTD1evw9iq8dXUwzblnYsySyHtzsAfI4GwW7yVa4OzHQDYlZ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxS-DaOSvPNtAKo2fx4AaABAg,Nosotros somos un grupo muy grande dueños de restaurantes y pláticamos mucho y aplaudimos mucho a el s.r Martínez,hace 1 día,Miguel Fernandez,UCJr-20kI5EYgbhVt6zBP4rQ,8,https://yt3.ggpht.com/ytc/AMLnZu_EjdXv_7mp9QHwXKg56dEImMnW4_2YCX4D9w=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxEEsQ-AW7xq245EMt4AaABAg,Cómo mexicanos no debemos dejar solos a estos hombres este si tiene carácter y hablo duro pero fue claro,hace 1 día,Aida Corral,UCFN1BuK3IwTdZLYNCY4ir1Q,92,https://yt3.ggpht.com/ytc/AMLnZu81kr5GMmITY_9GxxkeZGLAFE8WLah3lJXo4Q=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgycF8nrof24JrFQNo94AaABAg,"Todos mis respetos y admiración para Don Germán.
Ha sido el eco de lo que muchos mexicanos pensamos del ejercito.",hace 1 día,Fer II,UCf0v0Z40YgrsWFEjR1Xc7rw,9,https://yt3.ggpht.com/ytc/AMLnZu8jTa_uFdHNI59s0uZbbF1OPMLUZ9W9KiHC909oHA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgzMIJuUkaxxaMKJUQl4AaABAg,¡ ÉSOS SON HUEVOS E INTELIGENCIA !,hace 1 día,G A P J,UC3i0X2KbRwV3Zrm2qVciXCA,15,https://yt3.ggpht.com/ytc/AMLnZu--SFlVsUbztOmoO2Z7N8nJv4jXYzmnZiWwjA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxHF6OgiCdv_neiZRB4AaABAg,"Todos mis respetos y admiración para Don Germán.
Ha sido el eco de lo que muchos mexicanos pensamos del ejercito.",hace 1 día,Fer II,UCf0v0Z40YgrsWFEjR1Xc7rw,113,https://yt3.ggpht.com/ytc/AMLnZu8jTa_uFdHNI59s0uZbbF1OPMLUZ9W9KiHC909oHA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxsrD8LrYznzu2OucN4AaABAg,Excelente presentación Lic. Germán Martinez es el único hombre que tiene el valor de decir la verdad espantosa que está destruyendo a México la corrupción y la infinidad gracias gracias gracias,hace 1 día,Geovana Rivera Rodriguez,UCnyeU0XpvOkLnCdpR3wWJoQ,2,https://yt3.ggpht.com/ytc/AMLnZu9VJpw5EKe8APL7_3FtbjqSRVdOc-A9nha5yA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgzQkKGE7-8HI3LLz8Z4AaABAg,"El pueblo decida si Chencho se  va Asus cuarteles osea quedan en las calles,",hace 1 día,Eugenio Arroyo,UCVs0TegROir2b2IqDIHuvoQ,0,https://yt3.ggpht.com/ytc/AMLnZu9tc6jiKtzDvHLWjYkDmgWHOMWgxhhCSrhRFg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgyWbF-ur0pEPNFWAq54AaABAg,Pero no dejar callado es hacer un frente común con la oposición si queremos lograr un cambio.,hace 1 día,Jose Rodriguez Trejo,UChQ_edQ4-gZSdzkh3-prRXQ,0,https://yt3.ggpht.com/ytc/AMLnZu_gR0IYR2CyF9jmsa2p65QsRZAqgfIIUspz=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgwySlE5biMofeBjkfJ4AaABAg,"Ni ven ni oyen, solo escuchan al mesías de Tabasco, mi cerebro no alcanza a entender   porque los altos mandos militares se prestan a los caprichos de amlo y sí están pará guardar y hacer guardar la Constitución, simplemente se escudan en que el jefe maximo es quien ordena.hasta donde llegaremos?",hace 1 día,José pastor Lanuza vera,UCdNieRwwUbbpbL1QEcQ_X7g,0,https://yt3.ggpht.com/ytc/AMLnZu__GfwC6OvB7Qem2bEjxg9SQn4jPkXfw1Rpyg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303301,1
UgxEEsQ-AW7xq245EMt4AaABAg.9hO5otnV6WU9hQYbEUxcRl,Si se da cuenta en ningún momento empleo palabras obscenas solo claro sensato y con argumentos,hace 22 horas,Pedro Hernández,UCak7saxTsq_GtIJSixeG1fw,2,https://yt3.ggpht.com/ytc/AMLnZu8dOQYdMTsRtINUs7kp6RLWHEKetvAXoi5OiB-fWU_AtZZuqKUsQyriWpWQyZVt=s176-c-k-c0x00ffffff-no-rj,false,true,1666310502,1
UgycF8nrof24JrFQNo94AaABAg.9hO5i-ucs2O9hO6vGQY0CZ,"Que lamentable que el ejército mexicano obedezca más a un simple ser....que no estén honrando las leyes, las instituciones y  La Constitución....y  a los ciudadanos honrados de México 🇲🇽...",hace 1 día,Lola Enriquez,UCwrhUEAbj2nDEYEoXUmLQaw,2,https://yt3.ggpht.com/ytc/AMLnZu9x8BA1dZan3i-vPr2L_Qg4phGoVP7fraSvdQA1--1ugVtB_nhGEGeekJ3AJ0bJ=s176-c-k-c0x00ffffff-no-rj,false,true,1666303302,1
Ugxz-va5euKZHb55sPt4AaABAg,👋👋👋👋👋👋👋,hace 1 día,Jose guadalupe Flores sanchez,UC5-IeqPvJ-UqYxQYB4IEUgg,7,https://yt3.ggpht.com/ytc/AMLnZu9pxU5hf3jYKiZ3Swtc1RJEv44a0UCdTqLF-E5P1u15LAF-OQaoezzxN_PPJTe9=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
UgxWFPtw4064XjdD-xp4AaABAg,Traidor al presidente y traidor  a la patria German MARTINEZ. representa los intereses mas obscuro del PAN.,hace 1 día,Antonio Santisteban,UCqc6Mw4BRjyZg10EKS2kgsQ,0,https://yt3.ggpht.com/ytc/AMLnZu-FvEjEdxQtY7TIwKyqf6eW9ElrT6Eoh4kQhJOf2ZCYfXWsmyOuWP25J80wos4A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
UgzA_F9W8h_x1n_O0Jh4AaABAg,Bravo!!,hace 1 día,juana lopez,UCJYcP_ZPKhwvjMDu1tCaMyA,120,https://yt3.ggpht.com/ytc/AMLnZu_exm_X55xx7FQAPJYtXMIP3OCov1rL_xph3w=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
Ugw5zJ2rcnzUb9wgzkF4AaABAg,"Exelente Sr Senador , puso en su lugar el títere del pseudo genera, un parásito más, lacayo y corrupto .
Lastima por nuestro glorioso que tipos como este lo estén deshonrando .",hace 1 día (editado),Nano Diaz,UCGu2eQVsfBW1h6JTtFYMapg,0,https://yt3.ggpht.com/ytc/AMLnZu8OgS-M780ikHYUju-w6_eyBRUjO_cGgT0rzg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
UgxtlCE3VIA5h7H-vJ94AaABAg,"NO EXISTIERON LOS NIÑOS HÉROES  ! ! ! ! 
ES LEYENDA URBANA",hace 1 día,Eduardo Villegas,UCBPMjDP8v3pHNdykSBP8J1Q,0,https://yt3.ggpht.com/ytc/AMLnZu_dIsTd9KEug1cUrZTjy8K6uSrsOCHitEgnEA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
UgxBWzUH0BNrFC6ZtlN4AaABAg,Así se defienden las ideas. Felicidades.,hace 1 día,Joel López,UCcM7lHyLhkjnypBNtUYeWKw,3,https://yt3.ggpht.com/ytc/AMLnZu-a4gBuKuQecy_IdY--NlJ-Cqq4ppmDMZDdKw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
UgzH20Q8Z7dl6D_E23B4AaABAg,"AMLO! SEDENA.
LOS DE ALTO RANGO, CONSTRUCTORES Y LA TROPA ""ALBAÑILES"". 
SALIERON PEOR QUE ""EL NEGRO DURAZO"".
LUIS CRESCENCIO SANDOVAL, EL DOBLADO DEL DOBLADO AMLO Y MORENA.
EXCELENTE! SENADOR GERMÁN MARTÍNEZ.",hace 1 día,Letty Juarez Montiel,UCmLATMfLy1q42jiCtKwG-ag,0,https://yt3.ggpht.com/ytc/AMLnZu8-YrX5XRjSWqx9I675rBLhJ6YF6IBCpvrqdw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303302,1
